Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
13.pdb, 1, 1, 0.5757609086243866, 0.5520627936533858, 1.2518445609049886, -, 14.110138479516575, 1.262105498974711
13.pdb, 1, 2, 0.524187759303921, 0.6459053395598259, 1.1657450756947554, -, 14.580764182972755, 1.2166608915466302
14.pdb, 1, 1, 0.6130878801983224, 0.48924699247555936, 1.427501130112874, -, 12.894821788086375, 1.3268027939593638
14.pdb, 1, 2, 0.432489646580587, 0.83819689143873, 0.9186037305989168, -, 15.89096933554727, 1.2383675971225405
15.pdb, 1, 1, 0.6041102738487202, 0.5039985251144516, 1.2404768469167682, -, 14.635058155836601, 1.3525155251438343
15.pdb, 1, 2, 0.44794759424217345, 0.8030790305475166, 0.9040774325624044, -, 16.558566115130283, 1.3687813366954678
16.pdb, 1, 1, 0.6162110897597977, 0.4841656959678856, 1.4007569558763249, -, 13.280655665528823, 1.310434491107771
17.pdb, 1, 1, 0.6442230503722873, 0.4397102613338589, 1.6265647492839628, -, 14.241223095428303, 1.2530696077944503
18.pdb, 1, 1, 0.6367965657475323, 0.4513050374509089, 1.4934625203731902, -, 14.250400846423343, 1.3201405625258749
19.pdb, 1, 1, 0.7400975637155249, 0.30097325861561, 1.6476409960992584, -, 11.29220288413653, 1.2009790843420145
20.pdb, 1, 1, 0.5916826423052974, 0.5247848650258773, 1.2453886781205956, -, 12.638852920089327, 1.2392305480733217
21.pdb, 1, 1, 0.5786433478202674, 0.5470689707875401, 1.3866523635453831, -, 15.445792496965565, 1.4423864132003126
21.pdb, 1, 2, 0.527579988857006, 0.6394547874841277, 1.1463262800099077, -, 14.584637411649451, 1.2172116199914773
21.pdb, 1, 3, 0.4779888124249624, 0.7381679517332796, 1.083743124216727, -, 15.650089296229378, 1.2543809581506375
22.pdb, 1, 1, 0.577114238966571, 0.5497150442606891, 1.42920370097241, -, 16.038843510750635, 1.20581100413595
22.pdb, 1, 2, 0.5016959564000009, 0.6897610073210997, 1.2052305585708363, -, 16.042469997329047, 1.2533326919825254
22.pdb, 1, 3, 0.44660177082004593, 0.8060879744696416, 1.1503164809461557, -, 20.830521471714896, 1.5818570141218236
