Tunnel cluster ID, Priority, Average throughput, Standard deviation
95, 0.29586650333005, 0.29586650333005, 0.0, 
96, 0.2956844890546576, 0.2956844890546576, 0.0, 
97, 0.29095738181930075, 0.29095738181930075, 0.0, 
98, 0.28969702476540465, 0.28969702476540465, 0.0, 
99, 0.28911694621228456, 0.28911694621228456, 0.0, 
100, 0.28677883340128607, 0.28677883340128607, 0.0, 
101, 0.27842509659753467, 0.27842509659753467, 0.0, 
102, 0.2779102110853162, 0.2779102110853162, 0.0, 
103, 0.27541603274021487, 0.27541603274021487, 0.0, 
104, 0.26310696504915204, 0.26310696504915204, 0.0, 
105, 0.26080471130799904, 0.26080471130799904, 0.0, 
106, 0.2568422064028519, 0.2568422064028519, 0.0, 
107, 0.24601179462728162, 0.24601179462728162, 0.0, 
108, 0.24203537289825688, 0.24203537289825688, 0.0, 
109, 0.2410688038483253, 0.2410688038483253, 0.0, 
110, 0.2254386924057021, 0.2254386924057021, 0.0, 
111, 0.22008922762580085, 0.22008922762580085, 0.0, 
112, 0.21294741103398068, 0.21294741103398068, 0.0, 
113, 0.2023654650104957, 0.2023654650104957, 0.0, 
114, 0.18355334979715604, 0.18355334979715604, 0.0, 
115, 0.17790641840968602, 0.17790641840968602, 0.0, 
116, 0.11630869865774829, 0.11630869865774829, 0.0, 
117, 0.11175011523206471, 0.11175011523206471, 0.0, 
118, 0.10210196943219532, 0.10210196943219532, 0.0, 
119, 0.09028979062051323, 0.09028979062051323, 0.0, 
